time,Open,High,Low,Close,Adj Close,Volume,ticker
2022-05-26,9.868945121765137,9.984594345092773,8.906410217285156,9.181024551391602,9.181024551391602,871673940,DOT-USD
2022-05-27,9.17574691772461,9.912982940673828,8.611330032348633,9.131902694702148,9.131902694702148,1254089101,DOT-USD
2022-05-28,9.278752326965332,9.731382369995117,9.018472671508789,9.666281700134277,9.666281700134277,592729298,DOT-USD
2022-05-29,9.664532661437988,9.990901947021484,9.361499786376953,9.980676651000977,9.980676651000977,575259942,DOT-USD
2022-05-30,9.979769706726074,10.725053787231445,9.930278778076172,10.454895973205566,10.454895973205566,736851354,DOT-USD
2022-05-31,10.45435619354248,10.62246036529541,10.017511367797852,10.366196632385254,10.366196632385254,666603022,DOT-USD
2022-06-01,10.365609169006348,10.680344581604004,9.343414306640625,9.47138500213623,9.47138500213623,699424637,DOT-USD
2022-06-02,9.468798637390137,10.019991874694824,9.338068008422852,9.897680282592773,9.897680282592773,506177410,DOT-USD
2022-06-03,9.898208618164062,9.90098762512207,9.242090225219727,9.376930236816406,9.376930236816406,414732607,DOT-USD
2022-06-04,9.3787841796875,9.529032707214355,9.172821998596191,9.43059253692627,9.43059253692627,281076248,DOT-USD
2022-06-05,9.431596755981445,9.538890838623047,9.28165054321289,9.34499740600586,9.34499740600586,236104496,DOT-USD
2022-06-06,9.347747802734375,9.923117637634277,9.340058326721191,9.492770195007324,9.492770195007324,413763076,DOT-USD
2022-06-07,9.494083404541016,9.495784759521484,8.914118766784668,9.228157043457031,9.228157043457031,446295667,DOT-USD
2022-06-08,9.226099014282227,9.369206428527832,8.942378997802734,9.003771781921387,9.003771781921387,341420388,DOT-USD
2022-06-09,9.004040718078613,9.43567943572998,8.929593086242676,9.23209285736084,9.23209285736084,377664094,DOT-USD
2022-06-10,9.232707977294922,9.348003387451172,8.629692077636719,8.652823448181152,8.652823448181152,463759922,DOT-USD
2022-06-11,8.65339183807373,8.83724594116211,7.957009792327881,8.0161771774292,8.0161771774292,453457201,DOT-USD
2022-06-12,8.01622200012207,8.096111297607422,7.450017929077148,7.450017929077148,7.450017929077148,540721211,DOT-USD
2022-06-13,7.441827774047852,7.445022106170654,6.427669048309326,7.01019811630249,7.01019811630249,1019556301,DOT-USD
2022-06-14,7.010199069976807,7.522482872009277,6.7317938804626465,7.365457057952881,7.365457057952881,825671035,DOT-USD
2022-06-15,7.366781234741211,8.6143217086792,6.863947868347168,8.510278701782227,8.510278701782227,1047848436,DOT-USD
2022-06-16,8.510058403015137,8.529558181762695,7.006138801574707,7.099977016448975,7.099977016448975,656027695,DOT-USD
2022-06-17,7.104175090789795,7.434043884277344,7.062334060668945,7.294320106506348,7.294320106506348,427132202,DOT-USD
2022-06-18,7.292168140411377,7.397517204284668,6.49373722076416,7.05811882019043,7.05811882019043,573388413,DOT-USD
2022-06-19,7.055666923522949,7.6006550788879395,6.792972087860107,7.516707897186279,7.516707897186279,485916449,DOT-USD
2022-06-20,7.5188188552856445,8.007814407348633,7.208020210266113,7.886880874633789,7.886880874633789,495307749,DOT-USD
2022-06-21,7.8848748207092285,8.240199089050293,7.710966110229492,7.742199897766113,7.742199897766113,430086919,DOT-USD
2022-06-22,7.747150897979736,7.799500942230225,7.378715991973877,7.408511161804199,7.408511161804199,396873053,DOT-USD
2022-06-23,7.410100936889648,7.794788837432861,7.394391059875488,7.787092208862305,7.787092208862305,414053779,DOT-USD
2022-06-24,7.7864837646484375,8.31084156036377,7.741319179534912,8.205907821655273,8.205907821655273,478986341,DOT-USD
2022-06-25,8.202811241149902,8.343668937683105,7.815279006958008,8.1337308883667,8.1337308883667,355679049,DOT-USD
2022-06-26,8.131537437438965,8.459615707397461,7.833862781524658,7.835564136505127,7.835564136505127,386725611,DOT-USD
2022-06-27,7.8358259201049805,8.185613632202148,7.743495941162109,7.744108200073242,7.744108200073242,363436649,DOT-USD
2022-06-28,7.742589950561523,7.978525161743164,7.280424118041992,7.310051918029785,7.310051918029785,454633640,DOT-USD
2022-06-29,7.310640811920166,7.423087120056152,6.977881908416748,7.009116172790527,7.009116172790527,562068690,DOT-USD
2022-06-30,7.014479160308838,7.040419101715088,6.662312030792236,7.039863109588623,7.039863109588623,553377124,DOT-USD
2022-07-01,7.054670810699463,7.204933166503906,6.5816497802734375,6.729926109313965,6.729926109313965,623803205,DOT-USD
2022-07-02,6.734045028686523,6.893189907073975,6.648608207702637,6.825884819030762,6.825884819030762,353342023,DOT-USD
2022-07-03,6.825024127960205,6.962991237640381,6.652778148651123,6.843846797943115,6.843846797943115,282225615,DOT-USD
2022-07-04,6.8446879386901855,7.194104194641113,6.683403968811035,7.173793792724609,7.173793792724609,414648616,DOT-USD
2022-07-05,7.168556213378906,7.19544792175293,6.655978202819824,6.8494181632995605,6.8494181632995605,617560339,DOT-USD
2022-07-06,6.8506951332092285,6.992520809173584,6.7275710105896,6.9299798011779785,6.9299798011779785,478051157,DOT-USD
2022-07-07,6.930163860321045,7.327588081359863,6.899003982543945,7.310357093811035,7.310357093811035,495849189,DOT-USD
2022-07-08,7.30925989151001,7.435816764831543,6.968067169189453,7.071249961853027,7.071249961853027,533020119,DOT-USD
2022-07-09,7.069156169891357,7.3535637855529785,7.060561180114746,7.261516094207764,7.261516094207764,397589950,DOT-USD
2022-07-10,7.261500835418701,7.261500835418701,6.785855770111084,6.858699798583984,6.858699798583984,418579710,DOT-USD
2022-07-11,6.857269763946533,6.891271114349365,6.527256011962891,6.536404132843018,6.536404132843018,334860344,DOT-USD
2022-07-12,6.53653621673584,6.614121913909912,6.2956318855285645,6.298569202423096,6.298569202423096,315259839,DOT-USD
2022-07-13,6.298768043518066,6.5059919357299805,6.094842910766602,6.469764232635498,6.469764232635498,390364728,DOT-USD
2022-07-14,6.469059944152832,6.746066093444824,6.306611061096191,6.718585968017578,6.718585968017578,336822812,DOT-USD
2022-07-15,6.7188029289245605,6.95396614074707,6.664506912231445,6.805499076843262,6.805499076843262,348479784,DOT-USD
2022-07-16,6.8047709465026855,7.193378925323486,6.5762481689453125,7.175996780395508,7.175996780395508,361139521,DOT-USD
2022-07-17,7.178064823150635,7.311770915985107,6.922561168670654,6.923593044281006,6.923593044281006,311165509,DOT-USD
2022-07-18,6.923659801483154,7.684226989746094,6.922579765319824,7.684226989746094,7.684226989746094,606829085,DOT-USD
2022-07-19,7.67716121673584,7.9912428855896,7.531222820281982,7.802577972412109,7.802577972412109,835371258,DOT-USD
