timestamp,BTCUSDT,ETHUSDT,XRPUSDT,ADAUSDT,DOGEUSDT,EOSUSDT,XLMUSDT,MATICUSDT,SOLUSDT,NEOUSDT,LINKUSDT,NEOUSDT,LTCUSDT,TRXUSDT,ATOMUSDT,UNIUSDT,NEOUSDT,VETUSDT,DOTUSDT,NEARUSDT
2022-11-27,16428.78000000,1193.88000000,0.39620000,0.31260000,0.09868000,0.92900000,0.09020000,0.84400000,14.12000000,6.84000000,6.90200000,6.84000000,74.92000000,0.05327000,9.92500000,5.41000000,6.84000000,0.01878000,5.30000000,1.61400000
2022-11-28,16212.91000000,1167.77000000,0.38880000,0.30660000,0.09513000,0.90400000,0.08730000,0.82130000,13.32000000,6.61000000,7.19400000,6.61000000,73.97000000,0.05299000,9.86200000,5.29000000,6.61000000,0.01823000,5.13000000,1.59100000
2022-11-29,16442.53000000,1216.49000000,0.39810000,0.30920000,0.10146000,0.91800000,0.08850000,0.83840000,13.34000000,6.68000000,7.31800000,6.68000000,75.80000000,0.05326000,10.18100000,5.46000000,6.68000000,0.01853000,5.30000000,1.60600000
2022-11-30,17163.64000000,1294.46000000,0.40780000,0.31870000,0.10677000,0.95100000,0.08990000,0.93300000,14.16000000,7.00000000,7.67200000,7.00000000,79.16000000,0.05461000,10.49400000,5.86000000,7.00000000,0.01923000,5.46000000,1.72300000
2022-12-01,16977.37000000,1276.41000000,0.39690000,0.31450000,0.10175000,0.93100000,0.08770000,0.90890000,13.51000000,6.79000000,7.68100000,6.79000000,77.57000000,0.05415000,10.26800000,5.91000000,6.79000000,0.01906000,5.41000000,1.74200000
2022-12-02,17092.74000000,1295.59000000,0.39610000,0.31910000,0.10210000,0.94200000,0.08810000,0.94880000,13.71000000,7.00000000,7.61000000,7.00000000,77.94000000,0.05445000,10.36600000,6.34000000,7.00000000,0.01942000,5.62000000,1.75600000
2022-12-03,16885.20000000,1240.51000000,0.38730000,0.31960000,0.09970000,0.92200000,0.08630000,0.90290000,13.29000000,6.81000000,7.23500000,6.81000000,76.47000000,0.05358000,10.02100000,6.10000000,6.81000000,0.01902000,5.49000000,1.67000000
2022-12-04,17105.70000000,1279.41000000,0.38950000,0.32210000,0.10406000,0.93000000,0.08770000,0.92120000,13.71000000,6.90000000,7.44400000,6.90000000,77.07000000,0.05309000,10.25500000,6.27000000,6.90000000,0.01931000,5.59000000,1.72300000
2022-12-05,16966.35000000,1259.41000000,0.38930000,0.31930000,0.10149000,0.93100000,0.08690000,0.91160000,13.82000000,6.94000000,7.27500000,6.94000000,80.19000000,0.05334000,10.26400000,6.17000000,6.94000000,0.01916000,5.48000000,1.71800000
2022-12-06,17088.96000000,1271.32000000,0.39140000,0.31830000,0.10019000,0.95800000,0.08600000,0.91760000,14.30000000,7.14000000,7.13200000,7.14000000,79.88000000,0.05364000,10.16600000,6.18000000,7.14000000,0.01922000,5.50000000,1.78900000
2022-12-07,16836.64000000,1231.18000000,0.38350000,0.31020000,0.09575000,0.98900000,0.08420000,0.89730000,13.49000000,6.85000000,6.88100000,6.85000000,76.89000000,0.05312000,9.61700000,6.00000000,6.85000000,0.01867000,5.29000000,1.69100000
2022-12-08,17224.10000000,1280.18000000,0.39410000,0.31450000,0.09847000,0.99500000,0.08560000,0.92760000,13.69000000,7.08000000,7.00000000,7.08000000,78.27000000,0.05448000,9.83300000,6.19000000,7.08000000,0.01910000,5.42000000,1.70600000
2022-12-09,17128.56000000,1263.10000000,0.38890000,0.31180000,0.09670000,1.03200000,0.08530000,0.90970000,13.59000000,7.04000000,6.86300000,7.04000000,76.31000000,0.05464000,9.75800000,6.17000000,7.04000000,0.01899000,5.30000000,1.69800000
2022-12-10,17127.49000000,1266.35000000,0.38650000,0.31260000,0.09632000,1.03400000,0.08530000,0.90820000,13.58000000,7.16000000,6.85800000,7.16000000,76.36000000,0.05483000,9.94500000,6.08000000,7.16000000,0.01920000,5.27000000,1.70500000
2022-12-11,17085.05000000,1263.01000000,0.38090000,0.30740000,0.09266000,1.00400000,0.08380000,0.89220000,13.42000000,7.23000000,6.70000000,7.23000000,76.50000000,0.05397000,9.53400000,5.92000000,7.23000000,0.01902000,5.17000000,1.63300000
2022-12-12,17209.83000000,1275.40000000,0.38740000,0.30690000,0.09029000,0.98200000,0.08430000,0.91070000,13.31000000,7.46000000,6.70100000,7.46000000,76.23000000,0.05352000,9.62200000,5.92000000,7.46000000,0.01892000,5.17000000,1.63100000
2022-12-13,17774.70000000,1320.69000000,0.39520000,0.31420000,0.09105000,1.00100000,0.08400000,0.92440000,13.89000000,7.30000000,6.92600000,7.30000000,77.39000000,0.05450000,9.75400000,6.11000000,7.30000000,0.01909000,5.28000000,1.71000000
2022-12-14,17803.15000000,1307.44000000,0.38530000,0.30790000,0.08824000,0.97700000,0.08300000,0.90260000,14.12000000,7.18000000,6.71800000,7.18000000,75.30000000,0.05558000,9.59100000,5.90800000,7.18000000,0.01874000,5.21500000,1.65900000
2022-12-15,17356.34000000,1266.54000000,0.37800000,0.30030000,0.08485000,0.95600000,0.08190000,0.87870000,14.04000000,7.29000000,6.45600000,7.29000000,72.42000000,0.05577000,9.42600000,5.79900000,7.29000000,0.01815000,5.23000000,1.59000000
2022-12-16,16632.12000000,1166.83000000,0.35110000,0.26320000,0.07569000,0.87300000,0.07430000,0.79530000,12.25000000,6.72000000,5.89300000,6.72000000,66.25000000,0.05292000,8.58700000,5.30000000,6.72000000,0.01688000,4.65200000,1.37000000
2022-12-17,16776.52000000,1187.16000000,0.35450000,0.26720000,0.07919000,0.89100000,0.07570000,0.81560000,12.51000000,6.69000000,6.03000000,6.69000000,64.89000000,0.05486000,8.80300000,5.38600000,6.69000000,0.01688000,4.70800000,1.39500000
2022-12-18,16738.21000000,1183.06000000,0.34990000,0.26590000,0.07847000,0.88200000,0.07640000,0.81260000,12.38000000,6.73000000,5.94900000,6.73000000,64.37000000,0.05378000,8.85700000,5.32800000,6.73000000,0.01664000,4.65700000,1.36400000
2022-12-19,16438.88000000,1167.82000000,0.33890000,0.25290000,0.07133000,0.84800000,0.07320000,0.77370000,11.94000000,6.30000000,5.79000000,6.30000000,63.37000000,0.05356000,8.64400000,5.09000000,6.30000000,0.01579000,4.48100000,1.25900000
2022-12-20,16895.56000000,1216.94000000,0.34820000,0.25870000,0.07483000,0.88900000,0.07600000,0.80120000,12.26000000,6.55000000,6.01300000,6.55000000,65.55000000,0.05497000,8.95100000,5.36200000,6.55000000,0.01628000,4.60500000,1.34300000
2022-12-21,16824.67000000,1213.78000000,0.34490000,0.25340000,0.07374000,0.88900000,0.07520000,0.79380000,12.14000000,6.46000000,5.98900000,6.46000000,65.40000000,0.05492000,8.86400000,5.32200000,6.46000000,0.01639000,4.48500000,1.30700000
2022-12-22,16821.43000000,1217.71000000,0.34920000,0.25660000,0.07685000,0.88800000,0.07580000,0.79660000,11.82000000,6.45000000,6.00500000,6.45000000,66.21000000,0.05554000,8.99000000,5.37200000,6.45000000,0.01638000,4.53100000,1.32200000
2022-12-23,16778.50000000,1219.99000000,0.35430000,0.25940000,0.07721000,0.88500000,0.07540000,0.79910000,11.78000000,6.42000000,5.94100000,6.42000000,65.75000000,0.05423000,8.91300000,5.26500000,6.42000000,0.01627000,4.47300000,1.34100000
2022-12-24,16836.12000000,1220.41000000,0.35170000,0.25920000,0.07752000,0.88100000,0.07430000,0.79580000,11.45000000,6.39000000,5.91600000,6.39000000,65.76000000,0.05473000,8.96200000,5.20200000,6.39000000,0.01626000,4.45200000,1.33700000
2022-12-25,16832.11000000,1218.51000000,0.34570000,0.25910000,0.07598000,0.87800000,0.07390000,0.79500000,11.38000000,6.26000000,5.99000000,6.26000000,69.15000000,0.05481000,9.01000000,5.16100000,6.26000000,0.01616000,4.49200000,1.33200000
2022-12-26,16919.39000000,1228.11000000,0.36580000,0.26520000,0.07568000,0.88800000,0.07530000,0.81540000,11.32000000,6.25000000,6.04800000,6.25000000,70.78000000,0.05459000,9.18300000,5.20300000,6.25000000,0.01618000,4.57100000,1.36200000
2022-12-27,16706.36000000,1211.55000000,0.36750000,0.26030000,0.07372000,0.89600000,0.07410000,0.80630000,11.09000000,6.20000000,5.90300000,6.20000000,68.67000000,0.05415000,9.21500000,5.19300000,6.20000000,0.01599000,4.47800000,1.36200000
2022-12-28,16547.31000000,1190.15000000,0.35580000,0.24820000,0.07040000,0.87100000,0.07170000,0.78270000,9.76000000,6.06000000,5.67500000,6.06000000,66.32000000,0.05416000,9.13400000,4.97000000,6.06000000,0.01563000,4.28600000,1.31600000
2022-12-29,16633.47000000,1200.49000000,0.34210000,0.24400000,0.07094000,0.86500000,0.07200000,0.77690000,9.64000000,6.17000000,5.60100000,6.17000000,66.66000000,0.05402000,9.33000000,5.04800000,6.17000000,0.01572000,4.30900000,1.29700000
2022-12-30,16607.48000000,1199.99000000,0.34510000,0.24580000,0.06840000,0.86300000,0.07240000,0.76120000,9.90000000,6.09000000,5.47500000,6.09000000,67.94000000,0.05439000,9.38200000,5.09800000,6.09000000,0.01568000,4.32400000,1.27700000
2022-12-31,16542.40000000,1196.13000000,0.33890000,0.24580000,0.07025000,0.86200000,0.07100000,0.75830000,9.97000000,6.14000000,5.57500000,6.14000000,70.14000000,0.05450000,9.35300000,5.16600000,6.14000000,0.01580000,4.30900000,1.25600000
2023-01-01,16616.75000000,1200.34000000,0.33870000,0.24990000,0.07024000,0.87900000,0.07260000,0.76030000,9.99000000,6.40000000,5.62800000,6.40000000,70.91000000,0.05481000,9.46200000,5.24800000,6.40000000,0.01605000,4.37100000,1.27600000
2023-01-02,16672.87000000,1214.00000000,0.34820000,0.25380000,0.07140000,0.88200000,0.07370000,0.78090000,11.28000000,6.53000000,5.69100000,6.53000000,74.74000000,0.05517000,9.81800000,5.37100000,6.53000000,0.01616000,4.49200000,1.31400000
2023-01-03,16675.18000000,1214.55000000,0.34360000,0.25290000,0.07049000,0.88000000,0.07360000,0.77980000,13.37000000,6.43000000,5.62100000,6.43000000,75.57000000,0.05483000,10.15700000,5.37900000,6.43000000,0.01609000,4.52600000,1.33500000
2023-01-04,16850.36000000,1256.90000000,0.34720000,0.26780000,0.07311000,0.90700000,0.07380000,0.80680000,13.43000000,6.59000000,5.80900000,6.59000000,75.46000000,0.05477000,10.19600000,5.53200000,6.59000000,0.01660000,4.63200000,1.55000000
2023-01-05,16831.85000000,1251.24000000,0.33800000,0.26920000,0.07152000,0.89200000,0.07290000,0.78900000,13.43000000,6.52000000,5.66000000,6.52000000,74.25000000,0.05374000,10.08500000,5.37700000,6.52000000,0.01624000,4.62000000,1.52400000
2023-01-06,16950.65000000,1269.14000000,0.34430000,0.27860000,0.07241000,0.89500000,0.07510000,0.79920000,13.50000000,6.56000000,5.71200000,6.56000000,75.91000000,0.05249000,10.25100000,5.52000000,6.56000000,0.01642000,4.68400000,1.59100000
2023-01-07,16943.57000000,1264.07000000,0.34420000,0.27680000,0.07219000,0.89100000,0.07560000,0.80630000,13.10000000,6.56000000,5.83000000,6.56000000,76.40000000,0.05201000,10.19600000,5.41400000,6.56000000,0.01637000,4.66400000,1.56000000
2023-01-08,17127.83000000,1290.16000000,0.34520000,0.29740000,0.07363000,0.91100000,0.07730000,0.84070000,14.45000000,6.74000000,5.96300000,6.74000000,78.68000000,0.05439000,10.54900000,5.58000000,6.74000000,0.01710000,4.82600000,1.64700000
2023-01-09,17178.26000000,1320.39000000,0.34900000,0.31680000,0.07566000,0.93600000,0.07940000,0.84260000,16.25000000,6.83000000,6.06500000,6.83000000,81.62000000,0.05461000,11.11200000,5.79000000,6.83000000,0.01747000,4.88700000,1.64200000
2023-01-10,17440.66000000,1335.62000000,0.35070000,0.32220000,0.07782000,0.94700000,0.07960000,0.85850000,16.20000000,6.88000000,6.16600000,6.88000000,80.83000000,0.05486000,11.32700000,5.78100000,6.88000000,0.01817000,4.92000000,1.64400000
2023-01-11,17943.26000000,1389.39000000,0.37280000,0.32300000,0.07814000,0.97800000,0.08140000,0.89140000,16.36000000,7.03000000,6.28400000,7.03000000,84.08000000,0.05652000,11.85600000,5.91900000,7.03000000,0.01839000,5.13500000,1.82000000
2023-01-12,18846.62000000,1415.92000000,0.37480000,0.32930000,0.08025000,0.99000000,0.08160000,0.91520000,16.59000000,7.18000000,6.38700000,7.18000000,86.09000000,0.05710000,12.27300000,6.18100000,7.18000000,0.01884000,5.23200000,1.83100000
2023-01-13,19930.01000000,1451.20000000,0.38580000,0.34560000,0.08450000,1.01200000,0.08460000,0.93040000,18.29000000,7.47000000,6.60500000,7.47000000,86.23000000,0.06010000,12.40600000,6.30700000,7.47000000,0.02012000,5.40100000,1.95600000
2023-01-14,20954.92000000,1549.90000000,0.39530000,0.35250000,0.08729000,1.05200000,0.08730000,0.99810000,24.24000000,7.68000000,6.85600000,7.68000000,87.84000000,0.06177000,12.87400000,6.62100000,7.68000000,0.02074000,6.02600000,2.25100000
2023-01-15,20871.50000000,1552.52000000,0.38450000,0.35070000,0.08608000,1.06300000,0.08800000,0.98310000,22.89000000,7.74000000,6.69400000,7.74000000,87.37000000,0.06231000,12.77800000,6.59200000,7.74000000,0.02110000,5.92900000,2.24000000
2023-01-16,21185.65000000,1576.94000000,0.38550000,0.35040000,0.08368000,1.03700000,0.08780000,1.01950000,23.58000000,7.60000000,6.66900000,7.60000000,85.91000000,0.06242000,12.34200000,6.54000000,7.60000000,0.02134000,5.81200000,2.19200000
2023-01-17,21134.81000000,1565.57000000,0.38680000,0.34550000,0.08285000,1.02300000,0.08620000,0.99410000,22.86000000,7.60000000,6.80400000,7.60000000,87.02000000,0.06168000,12.15500000,6.34200000,7.60000000,0.02128000,5.95600000,2.15600000
2023-01-18,20677.47000000,1511.43000000,0.37820000,0.32640000,0.08000000,0.95800000,0.08240000,0.93800000,20.79000000,7.18000000,6.33400000,7.18000000,82.62000000,0.05891000,11.54200000,6.04800000,7.18000000,0.01970000,5.65300000,1.97200000
2023-01-19,21071.59000000,1551.09000000,0.39280000,0.33790000,0.08161000,0.98000000,0.08440000,0.95280000,21.40000000,7.47000000,6.50600000,7.47000000,84.21000000,0.06009000,12.01200000,6.16400000,7.47000000,0.02031000,5.80200000,2.09600000
2023-01-20,22667.21000000,1658.52000000,0.41290000,0.36520000,0.08617000,1.04600000,0.08890000,1.02600000,25.51000000,7.94000000,6.94100000,7.94000000,90.28000000,0.06272000,13.14400000,6.67000000,7.94000000,0.02236000,6.24700000,2.38800000
2023-01-21,22783.55000000,1626.66000000,0.40340000,0.36870000,0.08467000,1.02900000,0.09040000,0.98970000,24.57000000,7.85000000,6.85300000,7.85000000,87.91000000,0.06172000,13.08300000,6.66000000,7.85000000,0.02180000,6.23700000,2.32400000
2023-01-22,22707.88000000,1627.44000000,0.40040000,0.37640000,0.08824000,1.08200000,0.09100000,0.99390000,24.21000000,8.00000000,6.98400000,8.00000000,87.58000000,0.06166000,13.32800000,6.88800000,8.00000000,0.02219000,6.20700000,2.39900000
2023-01-23,22916.45000000,1626.29000000,0.42340000,0.37500000,0.08851000,1.09500000,0.09460000,0.99360000,24.33000000,8.09000000,7.01500000,8.09000000,89.90000000,0.06273000,13.06000000,6.72100000,8.09000000,0.02289000,6.56000000,2.54400000
2023-01-24,22632.89000000,1555.97000000,0.40780000,0.35870000,0.08392000,1.03700000,0.09040000,0.95550000,22.78000000,7.76000000,6.66100000,7.76000000,87.19000000,0.06019000,12.44500000,6.29600000,7.76000000,0.02185000,6.19100000,2.35500000
2023-01-25,23060.94000000,1611.94000000,0.41700000,0.37320000,0.08654000,1.09000000,0.09240000,0.99200000,24.52000000,8.01000000,6.95400000,8.01000000,89.38000000,0.06180000,13.56100000,6.59600000,8.01000000,0.02299000,6.39900000,2.54500000
2023-01-26,23009.65000000,1601.09000000,0.40920000,0.37960000,0.08633000,1.08800000,0.09200000,1.12400000,24.33000000,8.22000000,7.16900000,8.22000000,87.52000000,0.06172000,13.11100000,6.74000000,8.22000000,0.02383000,6.47200000,2.52100000
2023-01-27,23074.16000000,1597.62000000,0.41280000,0.38980000,0.08723000,1.11200000,0.09260000,1.15880000,24.43000000,8.28000000,7.38400000,8.28000000,88.89000000,0.06366000,13.53200000,6.87100000,8.28000000,0.02488000,6.58500000,2.55700000
2023-01-28,23022.60000000,1572.10000000,0.40780000,0.38190000,0.08773000,1.09300000,0.09280000,1.14420000,24.00000000,8.25000000,7.21100000,8.25000000,89.67000000,0.06312000,13.22000000,6.63100000,8.25000000,0.02414000,6.39700000,2.47000000
2023-01-29,23742.30000000,1644.72000000,0.41340000,0.39750000,0.09009000,1.11400000,0.09440000,1.17800000,26.07000000,8.40000000,7.37200000,8.40000000,94.84000000,0.06378000,13.80300000,6.92700000,8.40000000,0.02459000,6.61100000,2.57100000
2023-01-30,22826.15000000,1566.20000000,0.39340000,0.37250000,0.08837000,1.04900000,0.08990000,1.08750000,23.96000000,8.06000000,6.91400000,8.06000000,91.37000000,0.06227000,13.07300000,6.51700000,8.06000000,0.02305000,6.19000000,2.30700000
2023-01-31,23125.13000000,1585.33000000,0.40570000,0.39020000,0.09612000,1.06300000,0.09060000,1.10940000,23.92000000,8.18000000,6.95200000,8.18000000,94.09000000,0.06218000,13.36200000,6.55800000,8.18000000,0.02312000,6.26000000,2.32800000
2023-02-01,23732.66000000,1641.68000000,0.41310000,0.39700000,0.09403000,1.07700000,0.09230000,1.19370000,25.00000000,8.43000000,7.21400000,8.43000000,100.33000000,0.06312000,14.92500000,6.79800000,8.43000000,0.02478000,6.46700000,2.42700000
2023-02-02,23488.94000000,1643.12000000,0.40980000,0.39810000,0.09099000,1.07000000,0.09180000,1.18100000,24.32000000,8.85000000,7.09900000,8.85000000,98.64000000,0.06383000,14.40700000,7.11000000,8.85000000,0.02410000,6.54300000,2.44400000
2023-02-03,23431.90000000,1663.52000000,0.41170000,0.40380000,0.09293000,1.09600000,0.09300000,1.24600000,24.69000000,8.93000000,7.29400000,8.93000000,99.86000000,0.06416000,14.99200000,7.06100000,8.93000000,0.02483000,7.00800000,2.50700000
2023-02-04,23326.84000000,1666.38000000,0.41060000,0.39940000,0.09567000,1.10700000,0.09290000,1.25450000,24.34000000,8.85000000,7.23700000,8.85000000,98.51000000,0.06384000,14.66500000,7.20400000,8.85000000,0.02491000,6.87300000,2.50100000
2023-02-05,22932.91000000,1629.02000000,0.39840000,0.39230000,0.09203000,1.08200000,0.09090000,1.20280000,23.47000000,8.86000000,6.98500000,8.86000000,96.63000000,0.06411000,14.73600000,6.88600000,8.86000000,0.02420000,6.63700000,2.38600000
2023-02-06,22762.52000000,1614.29000000,0.39200000,0.38230000,0.08955000,1.05900000,0.08890000,1.19100000,22.66000000,8.69000000,6.83200000,8.69000000,95.93000000,0.06316000,14.14300000,6.64700000,8.69000000,0.02391000,6.49400000,2.30800000
2023-02-07,23240.46000000,1671.03000000,0.40360000,0.39890000,0.09253000,1.11200000,0.09200000,1.26990000,23.82000000,9.12000000,7.19700000,9.12000000,100.86000000,0.06577000,14.95700000,6.97900000,9.12000000,0.02595000,6.94100000,2.49300000
2023-02-08,22963.00000000,1650.43000000,0.39750000,0.39420000,0.09018000,1.08400000,0.09100000,1.30620000,23.22000000,9.18000000,7.13600000,9.18000000,99.22000000,0.06695000,15.15100000,6.81200000,9.18000000,0.02580000,6.75700000,2.63900000
2023-02-09,21796.35000000,1545.35000000,0.38190000,0.36220000,0.08144000,1.04400000,0.08570000,1.22970000,20.48000000,8.93000000,6.98400000,8.93000000,92.05000000,0.06265000,13.53000000,6.33000000,8.93000000,0.02329000,6.23500000,2.27000000
2023-02-10,21625.19000000,1513.06000000,0.38170000,0.35810000,0.08089000,1.05200000,0.08570000,1.22980000,20.11000000,9.03000000,6.89000000,9.03000000,93.34000000,0.06329000,13.70500000,6.36500000,9.03000000,0.02357000,6.18600000,2.25000000
2023-02-11,21862.55000000,1538.51000000,0.38330000,0.36840000,0.08225000,1.05700000,0.08620000,1.24930000,20.81000000,8.92000000,7.00300000,8.92000000,94.28000000,0.06372000,13.74900000,6.48100000,8.92000000,0.02388000,6.27800000,2.28500000
2023-02-12,21783.54000000,1514.83000000,0.37470000,0.36410000,0.08215000,1.04200000,0.08510000,1.23600000,21.49000000,8.60000000,6.80800000,8.60000000,92.51000000,0.06388000,13.53900000,6.34600000,8.60000000,0.02358000,6.18100000,2.23700000
2023-02-13,21773.97000000,1505.24000000,0.37030000,0.35930000,0.08209000,1.03000000,0.08500000,1.18510000,20.77000000,8.40000000,6.66900000,8.40000000,91.05000000,0.06560000,13.12900000,6.24400000,8.40000000,0.02298000,6.14300000,2.18700000
2023-02-14,22199.84000000,1555.71000000,0.38190000,0.38670000,0.08360000,1.04800000,0.08600000,1.25790000,21.84000000,8.69000000,6.80800000,8.69000000,95.82000000,0.06675000,13.39900000,6.58900000,8.69000000,0.02384000,6.22700000,2.24600000
2023-02-15,24324.05000000,1674.92000000,0.40110000,0.41900000,0.08928000,1.09900000,0.09020000,1.32830000,23.86000000,9.28000000,7.28100000,9.28000000,102.82000000,0.07085000,14.29700000,6.93000000,9.28000000,0.02567000,6.61200000,2.51500000
2023-02-16,23517.72000000,1637.84000000,0.38410000,0.38740000,0.08489000,1.04500000,0.08630000,1.37110000,22.24000000,8.82000000,7.01100000,8.82000000,98.55000000,0.06683000,13.42700000,6.47700000,8.82000000,0.02432000,6.32700000,2.31100000
2023-02-17,24569.97000000,1693.87000000,0.39500000,0.40330000,0.08771000,1.19200000,0.09080000,1.52390000,23.14000000,9.57000000,7.65000000,9.57000000,100.12000000,0.07031000,14.17000000,6.73800000,9.57000000,0.02761000,7.28400000,2.45600000
2023-02-18,24631.95000000,1691.62000000,0.39430000,0.40600000,0.08882000,1.23600000,0.09180000,1.48470000,23.45000000,9.73000000,7.98900000,9.73000000,99.71000000,0.07014000,14.28900000,6.97600000,9.73000000,0.02714000,7.22900000,2.57600000
2023-02-19,24271.76000000,1679.75000000,0.38630000,0.39950000,0.08697000,1.22900000,0.09050000,1.47850000,24.84000000,10.42000000,8.01400000,10.42000000,97.43000000,0.07038000,14.12600000,7.21000000,10.42000000,0.02871000,7.43800000,2.57500000
2023-02-20,24842.20000000,1703.27000000,0.39840000,0.40380000,0.08829000,1.27300000,0.09450000,1.47530000,26.26000000,14.67000000,8.01700000,14.67000000,95.90000000,0.07197000,14.42300000,7.37100000,14.67000000,0.03186000,7.55100000,2.70200000
2023-02-21,24452.16000000,1659.76000000,0.39190000,0.39250000,0.08546000,1.22100000,0.09490000,1.38670000,24.98000000,13.40000000,7.64000000,13.40000000,93.80000000,0.06948000,13.86600000,7.03600000,13.40000000,0.03014000,7.25100000,2.56900000
2023-02-22,24182.21000000,1643.14000000,0.39530000,0.38880000,0.08550000,1.20800000,0.09240000,1.39560000,24.16000000,13.52000000,7.71700000,13.52000000,95.28000000,0.06944000,13.58700000,6.93100000,13.52000000,0.02957000,7.18600000,2.50800000
2023-02-23,23940.20000000,1650.53000000,0.38820000,0.38240000,0.08425000,1.18000000,0.09100000,1.35330000,23.91000000,12.79000000,7.93500000,12.79000000,94.59000000,0.06955000,13.73800000,6.94300000,12.79000000,0.02974000,7.09300000,2.47000000
2023-02-24,23185.29000000,1607.80000000,0.37830000,0.36580000,0.08092000,1.11800000,0.08920000,1.26500000,23.07000000,11.64000000,7.46600000,11.64000000,91.55000000,0.06787000,13.08000000,6.57200000,11.64000000,0.02775000,6.61400000,2.31300000
2023-02-25,23157.07000000,1594.58000000,0.37780000,0.36200000,0.08075000,1.10800000,0.08800000,1.24700000,22.37000000,11.38000000,7.37300000,11.38000000,93.15000000,0.06785000,12.84200000,6.46900000,11.38000000,0.02695000,6.54400000,2.28900000
2023-02-26,23554.85000000,1641.36000000,0.37790000,0.36910000,0.08216000,1.12600000,0.08900000,1.28170000,23.25000000,12.45000000,7.49700000,12.45000000,95.27000000,0.06951000,12.96100000,6.61000000,12.45000000,0.02823000,6.69100000,2.37600000
2023-02-27,23492.09000000,1633.45000000,0.37850000,0.36470000,0.08136000,1.12600000,0.08830000,1.23450000,22.68000000,13.22000000,7.27400000,13.22000000,94.07000000,0.06943000,12.78600000,6.43900000,13.22000000,0.02811000,6.57900000,2.34600000
2023-02-28,23141.57000000,1605.23000000,0.37620000,0.35170000,0.08085000,1.14600000,0.08710000,1.19640000,21.89000000,11.98000000,7.19500000,11.98000000,93.80000000,0.06905000,12.27900000,6.50100000,11.98000000,0.02695000,6.34700000,2.23000000
2023-03-01,23628.97000000,1665.22000000,0.38350000,0.36010000,0.08193000,1.20800000,0.08800000,1.24890000,22.51000000,12.76000000,7.53600000,12.76000000,97.78000000,0.06984000,12.77800000,6.84300000,12.76000000,0.02809000,6.53500000,2.31900000
2023-03-02,23465.32000000,1647.86000000,0.37720000,0.35040000,0.08056000,1.24200000,0.08750000,1.22740000,22.00000000,12.34000000,7.27500000,12.34000000,95.39000000,0.06972000,12.46600000,6.63700000,12.34000000,0.02727000,6.33500000,2.25900000
2023-03-03,22354.34000000,1569.45000000,0.37740000,0.34310000,0.07684000,1.32300000,0.08570000,1.16900000,21.42000000,11.67000000,6.95800000,11.67000000,90.56000000,0.06715000,12.01600000,6.27200000,11.67000000,0.02542000,6.03700000,2.09800000
2023-03-04,22346.57000000,1566.73000000,0.37350000,0.33660000,0.07462000,1.22500000,0.08370000,1.12770000,20.98000000,11.98000000,6.85700000,11.98000000,89.34000000,0.06670000,11.84300000,6.16100000,11.98000000,0.02444000,5.91700000,2.05000000
2023-03-05,22430.24000000,1564.58000000,0.36680000,0.33700000,0.07474000,1.22500000,0.08270000,1.13600000,20.97000000,12.06000000,6.94500000,12.06000000,89.93000000,0.06725000,12.01900000,6.35100000,12.06000000,0.02433000,5.97800000,2.03100000
2023-03-06,22410.00000000,1565.84000000,0.36950000,0.33050000,0.07479000,1.21200000,0.08350000,1.13090000,20.63000000,11.79000000,6.85400000,11.79000000,87.36000000,0.06739000,11.97800000,6.33700000,11.79000000,0.02461000,5.92000000,2.05500000
2023-03-07,22197.96000000,1561.96000000,0.38010000,0.33060000,0.07407000,1.18100000,0.08270000,1.15010000,20.25000000,11.56000000,6.88100000,11.56000000,86.29000000,0.06629000,11.75000000,6.42900000,11.56000000,0.02360000,5.84700000,2.00200000
2023-03-08,21705.44000000,1532.38000000,0.38890000,0.31750000,0.07112000,1.11900000,0.08160000,1.05070000,18.41000000,10.51000000,6.57700000,10.51000000,82.76000000,0.06532000,10.95800000,6.10300000,10.51000000,0.02211000,5.60100000,1.84200000
2023-03-09,20362.22000000,1437.32000000,0.37060000,0.31010000,0.06595000,1.05600000,0.07710000,1.01720000,17.33000000,9.89000000,6.16000000,9.89000000,76.68000000,0.05863000,11.03200000,5.72200000,9.89000000,0.02028000,5.38500000,1.78800000
2023-03-10,20150.69000000,1426.44000000,0.37000000,0.31490000,0.06572000,1.04300000,0.07810000,1.05750000,18.17000000,9.81000000,6.21500000,9.81000000,71.37000000,0.05736000,11.14100000,5.62000000,9.81000000,0.02062000,5.54900000,1.79800000
2023-03-11,20455.73000000,1471.97000000,0.36380000,0.30510000,0.06604000,0.99400000,0.07880000,1.05630000,18.07000000,9.53000000,6.16200000,9.53000000,69.21000000,0.05877000,11.01900000,5.43400000,9.53000000,0.02033000,5.46300000,1.79700000
2023-03-12,21997.11000000,1580.33000000,0.37140000,0.32980000,0.07051000,1.04900000,0.08220000,1.14910000,20.20000000,10.31000000,6.55100000,10.31000000,76.26000000,0.06458000,11.69500000,5.89700000,10.31000000,0.02197000,5.89500000,1.94100000
2023-03-13,24113.48000000,1673.45000000,0.37240000,0.34330000,0.07279000,1.07800000,0.08440000,1.19290000,20.40000000,11.07000000,6.76100000,11.07000000,81.46000000,0.06694000,11.98400000,6.09000000,11.07000000,0.02344000,6.10000000,2.03600000
