time,Open,High,Low,Close,Adj Close,Volume,ticker
2022-05-26,11.643440246582031,12.19826602935791,10.239870071411133,10.732994079589844,10.732994079589844,113703386,NEO-USD
2022-05-27,10.728432655334473,11.281061172485352,10.213788032531738,10.235628128051758,10.235628128051758,122136398,NEO-USD
2022-05-28,10.378229141235352,10.635110855102539,10.15023422241211,10.479119300842285,10.479119300842285,65891758,NEO-USD
2022-05-29,10.479004859924316,10.612814903259277,10.174583435058594,10.612814903259277,10.612814903259277,60521422,NEO-USD
2022-05-30,10.6126070022583,11.797908782958984,10.6126070022583,11.772957801818848,11.772957801818848,94122653,NEO-USD
2022-05-31,11.772671699523926,11.854608535766602,11.236360549926758,11.541789054870605,11.541789054870605,96420605,NEO-USD
2022-06-01,11.541259765625,12.178257942199707,10.98083782196045,11.156197547912598,11.156197547912598,152308069,NEO-USD
2022-06-02,11.154337882995605,11.504528045654297,10.922945976257324,11.438164710998535,11.438164710998535,93857525,NEO-USD
2022-06-03,11.43721866607666,11.7277250289917,10.929984092712402,11.172931671142578,11.172931671142578,89582008,NEO-USD
2022-06-04,11.17276382446289,11.319748878479004,10.960769653320312,11.295347213745117,11.295347213745117,67628116,NEO-USD
2022-06-05,11.296730995178223,11.93903636932373,11.104642868041992,11.433050155639648,11.433050155639648,114589937,NEO-USD
2022-06-06,11.436674118041992,13.283991813659668,11.436674118041992,12.165762901306152,12.165762901306152,206972197,NEO-USD
2022-06-07,12.166740417480469,12.166740417480469,11.242721557617188,11.877263069152832,11.877263069152832,95901900,NEO-USD
2022-06-08,11.876885414123535,12.768943786621094,11.499713897705078,12.035335540771484,12.035335540771484,122867655,NEO-USD
2022-06-09,12.035074234008789,12.373727798461914,11.7952299118042,12.035661697387695,12.035661697387695,64775744,NEO-USD
2022-06-10,12.035908699035645,12.037303924560547,11.034383773803711,11.399179458618164,11.399179458618164,70177276,NEO-USD
2022-06-11,11.4052734375,11.690010070800781,10.579961776733398,10.82798957824707,10.82798957824707,80133775,NEO-USD
2022-06-12,10.833100318908691,13.221582412719727,10.080862998962402,11.706585884094238,11.706585884094238,332287722,NEO-USD
2022-06-13,11.696159362792969,12.17005729675293,9.482049942016602,9.806661605834961,9.806661605834961,236628720,NEO-USD
2022-06-14,9.81090259552002,9.940678596496582,9.00069808959961,9.716327667236328,9.716327667236328,97665940,NEO-USD
2022-06-15,9.714051246643066,9.971233367919922,8.465230941772461,9.971233367919922,9.971233367919922,135961713,NEO-USD
2022-06-16,9.974578857421875,10.139322280883789,8.719771385192871,8.819926261901855,8.819926261901855,78716111,NEO-USD
2022-06-17,8.821414947509766,9.30325698852539,8.792071342468262,9.060311317443848,9.060311317443848,53268626,NEO-USD
2022-06-18,9.060515403747559,9.193756103515625,7.972829818725586,8.517786026000977,8.517786026000977,70915730,NEO-USD
2022-06-19,8.516611099243164,9.155220031738281,8.167610168457031,9.07862377166748,9.07862377166748,63930495,NEO-USD
