time,Close
2023-04-26 09:30:00,76.28500366210938
2023-04-26 10:00:00,76.48500061035156
2023-04-26 10:30:00,76.69000244140625
2023-04-26 11:00:00,76.62000274658203
2023-04-26 11:30:00,76.55000305175781
2023-04-26 12:00:00,76.5199966430664
2023-04-26 12:30:00,76.54000091552734
2023-04-26 13:00:00,76.58999633789062
2023-04-26 13:30:00,76.11000061035156
2023-04-26 14:00:00,76.09500122070312
2023-04-26 14:30:00,75.98500061035156
2023-04-26 15:00:00,75.92500305175781
2023-04-26 15:30:00,76.12999725341797
2023-04-27 09:30:00,76.73999786376953
2023-04-27 10:00:00,76.6500015258789
2023-04-27 10:30:00,76.55000305175781
2023-04-27 11:00:00,76.94999694824219
2023-04-27 11:30:00,77.20999908447266
2023-04-27 12:00:00,77.12000274658203
2023-04-27 12:30:00,77.02999877929688
2023-04-27 13:00:00,77.05000305175781
2023-04-27 13:30:00,77.33000183105469
2023-04-27 14:00:00,77.75
2023-04-27 14:30:00,77.80999755859375
2023-04-27 15:00:00,77.79000091552734
2023-04-27 15:30:00,78.0
2023-04-28 09:30:00,78.55000305175781
2023-04-28 10:00:00,79.12000274658203
2023-04-28 10:30:00,78.7699966430664
2023-04-28 11:00:00,78.79000091552734
2023-04-28 11:30:00,78.7781982421875
2023-04-28 12:00:00,78.93000030517578
2023-04-28 12:30:00,79.02999877929688
2023-04-28 13:00:00,78.94499969482422
2023-04-28 13:30:00,78.86000061035156
2023-04-28 14:00:00,78.91000366210938
2023-04-28 14:30:00,79.08999633789062
2023-04-28 15:00:00,78.84500122070312
2023-04-28 15:30:00,79.22000122070312
2023-05-01 09:30:00,79.38500213623047
2023-05-01 10:00:00,78.95999908447266
2023-05-01 10:30:00,79.12000274658203
2023-05-01 11:00:00,78.56999969482422
2023-05-01 11:30:00,78.69999694824219
2023-05-01 12:00:00,78.58999633789062
2023-05-01 12:30:00,78.55500030517578
2023-05-01 13:00:00,78.38999938964844
2023-05-01 13:30:00,78.27999877929688
2023-05-01 14:00:00,78.41999816894531
2023-05-01 14:30:00,78.37999725341797
2023-05-01 15:00:00,78.25
2023-05-01 15:30:00,78.25
2023-05-02 09:30:00,78.27999877929688
2023-05-02 10:00:00,77.56999969482422
2023-05-02 10:30:00,77.26000213623047
2023-05-02 11:00:00,77.22000122070312
2023-05-02 11:30:00,76.98999786376953
2023-05-02 12:00:00,76.9749984741211
2023-05-02 12:30:00,77.16000366210938
2023-05-02 13:00:00,77.18000030517578
2023-05-02 13:30:00,77.59500122070312
2023-05-02 14:00:00,77.56009674072266
2023-05-02 14:30:00,77.45500183105469
2023-05-02 15:00:00,77.5
2023-05-02 15:30:00,77.33000183105469
2023-05-03 09:30:00,77.45999908447266
2023-05-03 10:00:00,77.06999969482422
2023-05-03 10:30:00,77.27999877929688
2023-05-03 11:00:00,77.78500366210938
2023-05-03 11:30:00,78.25499725341797
2023-05-03 12:00:00,78.56500244140625
2023-05-03 12:30:00,78.16000366210938
2023-05-03 13:00:00,78.55500030517578
2023-05-03 13:30:00,78.4800033569336
2023-05-03 14:00:00,78.48999786376953
2023-05-03 14:30:00,78.23500061035156
2023-05-03 15:00:00,77.63999938964844
